"p.theta","Time","beta","kappa","Mean.bias","Rate","Mean.rmse","Mean.ase","m.rate","true.rate","true.mean","CP","Scenario"
1.5,3,0.5,29.9197952901794,-0.283977139618552,0.317931959397116,0.0685461819919129,0.0799409247151284,0.323894,0.382436921936738,2.78065126162891,0.052,"censored"
1.5,3,0.5,33.7569154536131,-0.279740966084495,0.318823783903044,0.0691408905454757,0.0799878084155492,0.324694,0.382436921936738,2.78065126162891,0.056,"censored"
1.5,3,0.5,38.0861342763402,-0.2767354887927,0.319523649537567,0.0715378386814417,0.0799132373097594,0.325222,0.382436921936738,2.78065126162891,0.088,"censored"
1.5,3,0.5,42.9705618722388,-0.273522504989153,0.320203381029574,0.071739633247827,0.0799431323274148,0.32583,0.382436921936738,2.78065126162891,0.086,"censored"
1.5,3,0.5,48.4814020298973,-0.258915403699314,0.322683523966215,0.0748469089036119,0.081195488386374,0.328388,0.382436921936738,2.78065126162891,0.132,"censored"
1.5,3,0.5,54.6989902010809,-0.257809764160634,0.322975431758247,0.0750461061670349,0.0811038055433944,0.328524,0.382436921936738,2.78065126162891,0.128,"censored"
1.5,3,0.5,61.713964607972,-0.260058296820703,0.322650765328256,0.074787154127048,0.0808112415441377,0.328168,0.382436921936738,2.78065126162891,0.122,"censored"
1.5,3,0.5,69.6285875412516,-0.257803381929751,0.323121982082555,0.074608305622935,0.0808422881382336,0.328608,0.382436921936738,2.78065126162891,0.12,"censored"
1.5,3,0.5,78.5582361105263,-0.255988982551059,0.323509464801961,0.0750976147494154,0.0808565823942891,0.328942,0.382436921936738,2.78065126162891,0.124,"censored"
1.5,3,0.5,88.633084178836,-0.254702444617369,0.323798176821882,0.0752538705955329,0.0808382275239872,0.329166,0.382436921936738,2.78065126162891,0.122,"censored"
1.5,3,0.5,100,-0.253554394372753,0.324054861280968,0.0751470300768786,0.0808213632323691,0.329372,0.382436921936738,2.78065126162891,0.13,"censored"
1.5,3,0.5,1.01,-1.17878012829442,0.159177101904388,0.190488139023941,0.216542332114655,0.277826,0.382436921936738,2.78065126162891,0.026,"truncated"
1.5,3,0.5,1.30302375195705,-1.18378433531203,0.152988282729952,0.166382269444753,0.182917676635895,0.286572,0.382436921936738,2.78065126162891,0.006,"truncated"
1.5,3,0.5,1.68106029521211,-1.15220747760631,0.154243689027023,0.161927375805715,0.173502962539216,0.291548,0.382436921936738,2.78065126162891,0.014,"truncated"
1.5,3,0.5,2.16877375557753,-1.1120316825213,0.157644480997743,0.14965864959227,0.168528077363639,0.301698,0.382436921936738,2.78065126162891,0,"truncated"
1.5,3,0.5,2.79798387736497,-1.12191644287856,0.149001564911309,0.148972607739947,0.147964630246518,0.301192,0.382436921936738,2.78065126162891,0.002,"truncated"
1.5,3,0.5,3.60974202950439,-1.03636518907452,0.16449361412031,0.170383757200561,0.163978929494175,0.31079,0.382436921936738,2.78065126162891,0.026,"truncated"
1.5,3,0.5,4.65700950780384,-1.03845097086092,0.160223254400039,0.152185642731593,0.152047641916368,0.304528,0.382436921936738,2.78065126162891,0.012,"truncated"
1.5,3,0.5,6.00811287302793,-0.977695485579584,0.17222144784987,0.160597800850408,0.163872247080899,0.309392,0.382436921936738,2.78065126162891,0.022,"truncated"
1.5,3,0.5,7.7512017603904,-0.9443600832668,0.178454978154583,0.17910341261775,0.171222301504423,0.316594,0.382436921936738,2.78065126162891,0.036,"truncated"
1.5,3,0.5,10,-0.903373130643879,0.185519879311977,0.158353660342855,0.173884663632279,0.316294,0.382436921936738,2.78065126162891,0.04,"truncated"
1.5,3,0.5,10.1,-0.902094028307349,0.185777333444439,0.158567321758775,0.174133704625839,0.316478,0.382436921936738,2.78065126162891,0.032,"truncated"
1.5,3,0.5,11.3952934094239,-0.889602140257478,0.188787448657999,0.180164313561476,0.179862640569478,0.318286,0.382436921936738,2.78065126162891,0.056,"truncated"
1.5,3,0.5,12.8567041472137,-0.843930414323261,0.199520674596832,0.183957672138279,0.193251006855746,0.320656,0.382436921936738,2.78065126162891,0.078,"truncated"
1.5,3,0.5,14.5055362411542,-0.883149510882757,0.190067261447142,0.173622827446862,0.180618530605523,0.32269,0.382436921936738,2.78065126162891,0.06,"truncated"
1.5,3,0.5,16.3658258939587,-0.871788796047761,0.192423573088069,0.183581925683098,0.183770451954466,0.322474,0.382436921936738,2.78065126162891,0.056,"truncated"
1.5,3,0.5,18.464691876159,-0.83555685735288,0.200622221223609,0.187131372045633,0.193028239215093,0.322082,0.382436921936738,2.78065126162891,0.078,"truncated"
1.5,3,0.5,20.8327308557858,-0.826476219570981,0.202474948728632,0.192216969550801,0.195355901897536,0.323326,0.382436921936738,2.78065126162891,0.084,"truncated"
1.5,3,0.5,23.5044634278453,-0.840537419929257,0.198331767440641,0.181552869677636,0.187844428086131,0.322012,0.382436921936738,2.78065126162891,0.058,"truncated"
1.5,3,0.5,26.5188373456802,-0.831641977614865,0.2002638835105,0.180670478597593,0.189924011733689,0.323014,0.382436921936738,2.78065126162891,0.062,"truncated"
1.5,3,0.5,29.9197952901794,-0.823049598492181,0.202151744894071,0.182745229406592,0.192201497736665,0.323894,0.382436921936738,2.78065126162891,0.07,"truncated"
1.5,3,0.5,33.7569154536131,-0.815476880344574,0.203816244616061,0.186985866608809,0.194388226234026,0.324694,0.382436921936738,2.78065126162891,0.078,"truncated"
