"p.scale","p.theta","kappa","scale","r.scale","sd.scale","shape","r.shape","sd.shape","Mean.bias","Rate","m.rate","true.rate","CP","Scenario"
1.5,0.5,11.3952934094239,1.43020530071503,0.13005632262113,0.128731359671291,0.498511471331898,0.0186974431879625,0.019121349538025,-0.0996004258023526,0.432197614789374,0.432618,0.441977377240674,1,"censored"
1.5,0.5,12.8567041472137,1.4476449424108,0.125114332358221,0.130352068566551,0.500067571620816,0.0193385591638876,0.0192321477180763,-0.0811017606010185,0.434649292917294,0.435018,0.441977377240674,0.998,"censored"
1.5,0.5,14.5055362411542,1.4568444741684,0.13798213930466,0.13183389965497,0.49876282220472,0.019089041970721,0.0191998903634754,-0.0455340174812209,0.435423402888473,0.435898,0.441977377240674,0.998,"censored"
1.5,0.5,16.3658258939587,1.45697464206617,0.137383972604821,0.131877637091231,0.498523434026984,0.0203451068427498,0.0191877044874058,-0.041366954318061,0.435425949215576,0.435806,0.441977377240674,1,"censored"
1.5,0.5,18.464691876159,1.46563683546638,0.131030265258832,0.132242866784664,0.500999496196185,0.0189443672372733,0.019318216155815,-0.0550764898305554,0.436955794710009,0.43742,0.441977377240674,1,"censored"
1.5,0.5,20.8327308557858,1.46202089453578,0.133161682574207,0.131844732535067,0.501018459505011,0.0199558297886311,0.0193056193492835,-0.0600809122461823,0.436484032838078,0.436952,0.441977377240674,0.998,"censored"
1.5,0.5,23.5044634278453,1.47035639140092,0.134489708373573,0.133031483197962,0.49996679286998,0.0191976289690979,0.01928452791704,-0.0328830521188377,0.437345681368947,0.43762,0.441977377240674,1,"censored"
1.5,0.5,26.5188373456802,1.45714937847812,0.132235023734521,0.131544764164884,0.499866954739635,0.0194921544373758,0.0192455499406378,-0.057100934443385,0.435672658211332,0.435966,0.441977377240674,0.998,"censored"
1.5,0.5,29.9197952901794,1.47589101815707,0.134633342486535,0.133738255165902,0.499887313916887,0.0200070870685083,0.0192970987617384,-0.0197728732519225,0.438013374621013,0.43848,0.441977377240674,1,"censored"
1.5,0.5,33.7569154536131,1.48949002665258,0.145487080076841,0.13529102225634,0.500073034066078,0.0189714967342817,0.0193398096323073,0.00257750473629415,0.439629909068268,0.440192,0.441977377240674,0.998,"censored"
1.5,0.5,38.0861342763402,1.47489159360138,0.127260037037059,0.133130249368734,0.501925196081202,0.0209676340337367,0.0193796412992157,-0.0419210393602123,0.438240536956044,0.438684,0.441977377240674,0.998,"censored"
1.5,0.5,42.9705618722388,1.4886417352461,0.143452924059402,0.135109464385171,0.500546939671,0.0193253192720911,0.0193538770921114,-0.00101856080685847,0.439520573154205,0.439932,0.441977377240674,0.998,"censored"
1.5,0.5,48.4814020298973,1.48814663198017,0.135647292371004,0.134657835326857,0.501931087802715,0.020289714971961,0.0194151819762036,-0.017593686742698,0.439820235354573,0.440188,0.441977377240674,0.996,"censored"
1.5,0.5,54.6989902010809,1.49529624077283,0.131707698181607,0.135950812737025,0.499830272579493,0.0195371074838902,0.0193473507594986,0.0183458177087261,0.440459719647207,0.440852,0.441977377240674,1,"censored"
1.5,0.5,61.713964607972,1.49534770773033,0.128357487682563,0.135465992902701,0.501918001934768,0.019104095874092,0.019434601566507,-0.00546836955058794,0.440776800233372,0.44129,0.441977377240674,1,"censored"
1.5,0.5,69.6285875412516,1.49787391890325,0.138729056101787,0.136187142693591,0.500377193449763,0.0188555989460608,0.0193728179134185,0.0172700704353486,0.440716590382324,0.441266,0.441977377240674,1,"censored"
1.5,0.5,78.5582361105263,1.49503440567871,0.140150460167234,0.135924462194446,0.500282927210275,0.020109788255412,0.0193607788973726,0.0164480163790288,0.440303544255256,0.44074,0.441977377240674,1,"censored"
1.5,0.5,88.633084178836,1.4879913114162,0.128701316093517,0.134604630992252,0.501963396164832,0.0194294332914859,0.0194153995304969,-0.0193157708535008,0.439852629430445,0.440256,0.441977377240674,0.998,"censored"
1.5,0.5,100,1.48996842685927,0.132420981531487,0.135259079168252,0.500219690933122,0.0192758302696752,0.0193497938717813,0.00215914513498161,0.439846225273374,0.44038,0.441977377240674,1,"censored"
1.5,0.5,1.01,0.69582650110894,0.343800367549186,0.39127896085893,0.461629805953677,0.0219283926324067,0.0259922458581099,-1.40989718162324,0.317088684311109,0.35577,0.441977377240674,0.834,"truncated"
1.5,0.5,1.30302375195705,0.768785686423499,0.399250144571391,0.44999510319275,0.483158531407135,0.0231742212250209,0.0278778152469001,-1.3739151507448,0.331852560402285,0.374086,0.441977377240674,0.824,"truncated"
1.5,0.5,1.68106029521211,0.902817698738364,0.564082827233966,0.626707817049682,0.488039231818402,0.0244070457849992,0.0291603886649021,-1.14597077650312,0.359878646992309,0.387476,0.441977377240674,0.868,"truncated"
1.5,0.5,2.16877375557753,0.977912463857388,0.559397288090194,0.688891017526244,0.493040650641797,0.0247896792406868,0.0300167391207474,-0.981130282960625,0.372489502804324,0.398054,0.441977377240674,0.89,"truncated"
1.5,0.5,2.79798387736497,1.03484289434,0.672956514991322,0.798436521712251,0.495550056595365,0.0259596521070437,0.0306727855933617,-0.90479953622794,0.383087400882593,0.407762,0.441977377240674,0.922,"truncated"
1.5,0.5,3.60974202950439,1.05719613328414,0.657593996536052,0.82181517768999,0.497068680822849,0.02706146436352,0.0311113652887557,-0.840007789359626,0.388944114398822,0.415268,0.441977377240674,0.92,"truncated"
1.5,0.5,4.65700950780384,1.16027213281867,0.738956900756824,0.950611339852306,0.500393767092439,0.0263171450661837,0.0318741178468275,-0.70640130660661,0.401665492948047,0.424272,0.441977377240674,0.922,"truncated"
1.5,0.5,6.00811287302793,1.16724146814974,0.633990515318348,0.880865802978219,0.501989271967886,0.0267853296658707,0.0318278394444423,-0.674547728903427,0.399824357795687,0.421706,0.441977377240674,0.926,"truncated"
1.5,0.5,7.7512017603904,1.25751021166001,0.721338825495489,1.02471264045302,0.50262412299816,0.0272429895124543,0.0323690400715002,-0.515333470058677,0.413671662309482,0.429674,0.441977377240674,0.946,"truncated"
1.5,0.5,10,1.31264475205171,0.787440798520222,1.14761958219669,0.50235745309352,0.0271158963495067,0.0325887017382413,-0.343883479013126,0.424897702570202,0.432454,0.441977377240674,0.96,"truncated"
1.5,0.5,10.1,1.31046914672479,0.748363795954194,1.07940325545726,0.50181787383699,0.026467243065198,0.0326143847877368,-0.353680822895233,0.418596109328778,0.433052,0.441977377240674,0.956,"truncated"
1.5,0.5,11.3952934094239,1.28733246576448,0.703278560693864,1.04206178186536,0.503610722790472,0.0268020191833788,0.0325671711022165,-0.443511492343744,0.417117013544625,0.432618,0.441977377240674,0.946,"truncated"
1.5,0.5,12.8567041472137,1.32035307387414,0.731399113539893,1.09308231445813,0.502637356108075,0.0274888536273592,0.0328181599136525,-0.391023607451244,0.421977023390444,0.435018,0.441977377240674,0.954,"truncated"
1.5,0.5,14.5055362411542,1.2784150727035,0.852946411013288,1.14705102318105,0.502633995267444,0.0274293084786242,0.0327635046464693,-0.462176573666153,0.419079868027451,0.435898,0.441977377240674,0.936,"truncated"
1.5,0.5,16.3658258939587,1.29534282043533,0.757246630702826,1.10641690379582,0.501523176317551,0.0271323693854826,0.0326910358268924,-0.423016295969735,0.422418188696737,0.435806,0.441977377240674,0.964,"truncated"
1.5,0.5,18.464691876159,1.30729834607046,0.819505292421138,1.14723060321604,0.507249466527719,0.0274844884409797,0.0329855264660016,-0.415505755661078,0.421145299944269,0.43742,0.441977377240674,0.942,"truncated"
1.5,0.5,20.8327308557858,1.29416337107146,0.751484457073651,1.08367231898513,0.505390671196074,0.0279758940657378,0.0328551336727698,-0.465067070969216,0.419658493995796,0.436952,0.441977377240674,0.936,"truncated"
1.5,0.5,23.5044634278453,1.40429578822286,0.796068785556462,1.19810482984482,0.500958581556916,0.025827093387903,0.0328916324243033,-0.236655731727032,0.429443637160461,0.43762,0.441977377240674,0.956,"truncated"
1.5,0.5,26.5188373456802,1.35282371694955,0.832068620876874,1.20373939774902,0.502476113629108,0.02714763402922,0.0328476899127394,-0.258161770361494,0.427793000911703,0.435966,0.441977377240674,0.948,"truncated"
1.5,0.5,29.9197952901794,1.30174247559178,0.726653883782887,1.08339477304365,0.504191226793705,0.0275385359386384,0.032965830785401,-0.386836631136694,0.42048424706859,0.43848,0.441977377240674,0.964,"truncated"
1.5,0.5,33.7569154536131,1.29421150227633,0.745831146784326,1.06525503831695,0.507219580337474,0.0261426640399132,0.0330186531194551,-0.530525173107033,0.417375799977574,0.440192,0.441977377240674,0.948,"truncated"
1.5,0.5,38.0861342763402,1.3261085007658,0.820071545761664,1.15644497986418,0.505533345382848,0.0295328881913533,0.0330779525570258,-0.350526739619323,0.422782285187967,0.438684,0.441977377240674,0.928,"truncated"
1.5,0.5,42.9705618722388,1.34080107059433,0.762559783608014,1.13293996336254,0.504827676451695,0.0275954763740377,0.0330781144465385,-0.396607004924449,0.424005489200918,0.439932,0.441977377240674,0.946,"truncated"
1.5,0.5,48.4814020298973,1.38761429468905,0.815336155932451,1.19528915077744,0.504819056643578,0.0281936064763827,0.0331941446729272,-0.27263669137453,0.427543235719646,0.440188,0.441977377240674,0.95,"truncated"
1.5,0.5,54.6989902010809,1.36963808814253,0.769141710568074,1.1548748353161,0.503361563890939,0.0266915886552503,0.0330707545213739,-0.268250048047078,0.426319634321777,0.440852,0.441977377240674,0.966,"truncated"
1.5,0.5,61.713964607972,1.30747285325197,0.830623273350947,1.14603428765811,0.510040489113544,0.0268090827887322,0.0331997032311103,-0.452864209739285,0.421246713581016,0.44129,0.441977377240674,0.95,"truncated"
1.5,0.5,69.6285875412516,1.29541551432412,0.781948383867685,NA,0.506443094682554,0.0279003499878481,NA,-0.446560816221682,0.4196486186478,0.441266,0.441977377240674,NA,"truncated"
1.5,0.5,78.5582361105263,1.33021348228722,0.791098478058488,1.14637461429425,0.503609430798679,0.0274684183968917,0.0331085242178462,-0.343196500920253,0.423883288955662,0.44074,0.441977377240674,0.962,"truncated"
1.5,0.5,88.633084178836,1.34535572784953,0.743995862727602,1.1251761178488,0.503966185840287,0.0261011050597814,0.0331878989824285,-0.36211322885791,0.425420540527662,0.440256,0.441977377240674,0.95,"truncated"
1.5,0.5,100,1.29062131435471,0.798799403859336,1.11771070651506,0.504783270508051,0.0266380150644953,0.0330822071193786,-0.504928446025815,0.41976966537732,0.44038,0.441977377240674,0.94,"truncated"
0.5,1,1.01,0.363817377079265,0.0128970287324275,0.018371252093014,0.683529306370621,0.0148346801505163,0.0195567035743515,-0.0281392975225313,0.13587468106875,0.14373,0.135335283236613,0.882,"censored"
0.5,1,1.30302375195705,0.382587138967135,0.0147112377508272,0.0174036325870128,0.756447720949036,0.0180129577820429,0.0214449179766517,-0.0472264377150842,0.126396476813487,0.13542,0.135335283236613,0.534,"censored"
0.5,1,1.68106029521211,0.436793230460099,0.0155288641010704,0.0186110100033858,0.811883783697956,0.0188530934429737,0.0233554214506036,-0.0098697251605121,0.140989531601989,0.149522,0.135335283236613,0.988,"censored"
0.5,1,2.16877375557753,0.417657167099398,0.0146392494775569,0.0172054859233067,0.834784105660438,0.02150485154153,0.0236609247936253,-0.0399613672006944,0.125882817484402,0.133982,0.135335283236613,0.706,"censored"
0.5,1,2.79798387736497,0.43917946281223,0.0149772771415531,0.0172521595486768,0.875669809977152,0.0232555141734608,0.0248873167436574,-0.0303146795294129,0.128061990216649,0.135108,0.135335283236613,0.88,"censored"
0.5,1,3.60974202950439,0.45235917774733,0.0156095745776702,0.0175115632778293,0.889447700493019,0.0244348138333278,0.0253837610449071,-0.020524224579865,0.13203140115572,0.137876,0.135335283236613,0.966,"censored"
0.5,1,4.65700950780384,0.465382701048501,0.0160919391151344,0.0173876583706236,0.921312679615596,0.0242992338641369,0.0263028196725892,-0.0160737740441352,0.132271097186066,0.13767,0.135335283236613,0.984,"censored"
0.5,1,6.00811287302793,0.471905480127482,0.0162238734518085,0.0174411175827841,0.931465995302035,0.0258569458708103,0.0266311339968278,-0.0119943650780687,0.133667293076456,0.137896,0.135335283236613,0.99,"censored"
0.5,1,7.7512017603904,0.476979647924506,0.0170013438127931,0.017245244312648,0.951345943649467,0.0261193510846528,0.0271748028022102,-0.0118736708137532,0.132399681992673,0.136064,0.135335283236613,0.994,"censored"
0.5,1,10,0.4877093704781,0.0178717142780576,0.0174499270686335,0.962416243638626,0.0260827504024623,0.0275865705450956,-0.00361855936098104,0.135951702208454,0.138982,0.135335283236613,0.996,"censored"
0.5,1,10.1,0.489326001251482,0.0173013208234875,0.017545065935043,0.96072905364257,0.0263582988012825,0.0275671479288987,-0.00156824551652479,0.13714956371819,0.140088,0.135335283236613,0.996,"censored"
0.5,1,11.3952934094239,0.488651086118479,0.016654946009306,0.0173148440332793,0.970998704911583,0.0265030768376367,0.0278023609538618,-0.00469341563698839,0.134796848478523,0.137098,0.135335283236613,0.996,"censored"
0.5,1,12.8567041472137,0.486297670675389,0.0162591405773873,0.0171876938279582,0.972772725937614,0.0273567005572085,0.027818099781092,-0.00747826604191698,0.133200569049652,0.135402,0.135335283236613,0.998,"censored"
0.5,1,14.5055362411542,0.494566152835954,0.0177868616617559,0.0174203329218493,0.977385454128536,0.0274667108390881,0.0280380596210023,-0.000185178051291146,0.136751736539483,0.138712,0.135335283236613,0.998,"censored"
0.5,1,16.3658258939587,0.485683461118111,0.0167460375289706,0.0170639310719114,0.978148054613003,0.0294417504528141,0.0279339696035759,-0.00927326487866154,0.131842056763686,0.13389,0.135335283236613,0.996,"censored"
0.5,1,18.464691876159,0.486476876707192,0.0166512677269923,0.0170308596103094,0.981570282173011,0.0299311983047076,0.0280273452046296,-0.00922513033045691,0.13161263567485,0.13354,0.135335283236613,0.996,"censored"
0.5,1,20.8327308557858,0.489689742614523,0.0172407675634953,0.0171001741584956,0.984064077384453,0.0279145001642139,0.028132191271834,-0.00658841422346451,0.132852143211332,0.133994,0.135335283236613,1,"censored"
0.5,1,23.5044634278453,0.492625073594455,0.0167371258567254,0.0172429123187385,0.982597749500949,0.0266992997022337,0.0281431323339347,-0.00332870908169836,0.134704395111961,0.136338,0.135335283236613,0.996,"censored"
0.5,1,26.5188373456802,0.496919972368814,0.0165246050694601,0.0173023804398263,0.988165406344467,0.0288281176944571,0.0283343435601058,-0.000190604549029638,0.13596497752123,0.137142,0.135335283236613,1,"censored"
0.5,1,29.9197952901794,0.494458073852458,0.0163670173267555,0.0171738577069424,0.989832572969865,0.0278714173685424,0.0283318480994483,-0.00307040329941966,0.134325180248109,0.135396,0.135335283236613,0.998,"censored"
0.5,1,33.7569154536131,0.501187855276401,0.0171215067329558,0.0174049290169733,0.991330891244795,0.0286328937897042,0.028469512088905,0.00339790875700252,0.13766192267557,0.138522,0.135335283236613,1,"censored"
0.5,1,38.0861342763402,0.494946924821745,0.016899140054658,0.0171841386686642,0.990557340386872,0.0304023315223946,0.0283608658974744,-0.00266575075866499,0.134456958615609,0.135734,0.135335283236613,0.996,"censored"
0.5,1,42.9705618722388,0.495028135659459,0.0164201455143082,0.0171589259428755,0.991675313612339,0.0264795257127392,0.0283917744134685,-0.00291905389550545,0.134271195472676,0.135074,0.135335283236613,1,"censored"
0.5,1,48.4814020298973,0.495435385344798,0.0182849272621877,0.0171611347991565,0.992353404028009,0.0290606769284342,0.0284088341401059,-0.00262350770196773,0.134380846242349,0.13495,0.135335283236613,0.996,"censored"
0.5,1,54.6989902010809,0.495825692206665,0.0166355922758328,0.0171336586464956,0.994567552016061,0.0290181466644985,0.0284675737947303,-0.00270047288092856,0.134169992541346,0.13453,0.135335283236613,0.996,"censored"
0.5,1,61.713964607972,0.49858683045081,0.0172712466579549,0.0171934063263036,0.997320858292132,0.0293187175114291,0.0285725821195526,-0.00049945031387999,0.13513483332045,0.135878,0.135335283236613,0.998,"censored"
0.5,1,69.6285875412516,0.498018914689101,0.0169970669734665,0.0172015185643942,0.995558481848382,0.0305908359066713,0.0285275465094904,-0.00067050871702673,0.135168804365651,0.135514,0.135335283236613,0.998,"censored"
0.5,1,78.5582361105263,0.496118344517384,0.0166752056063627,0.0170781186726598,0.998263106294869,0.0266013789677709,0.0285610216733123,-0.0032427627922616,0.133619709727402,0.134386,0.135335283236613,1,"censored"
0.5,1,88.633084178836,0.497698334457755,0.0183693046005003,0.0171803177831477,0.995762987732208,0.0288508405284842,0.0285224600875777,-0.00109601883526889,0.134959425962259,0.135032,0.135335283236613,0.998,"censored"
0.5,1,100,0.49707652872425,0.0176279524979854,0.0171222810695803,0.997733464431255,0.0271219647720648,0.0285596707209886,-0.00216594807154569,0.134240206561757,0.134666,0.135335283236613,0.994,"censored"
0.5,1,1.01,0.301328735183614,0.0272831694492424,0.0280057825459041,0.722503435499142,0.0224845933000041,0.0276464481709429,-0.129135915178131,0.094019083072101,0.14373,0.135335283236613,0.186,"truncated"
0.5,1,1.30302375195705,0.320912946562024,0.0232428552128695,0.0247469268158653,0.805107751542899,0.0250664288973709,0.0300654502373578,-0.138272411000722,0.082819208067193,0.13542,0.135335283236613,0.056,"truncated"
0.5,1,1.68106029521211,0.366310593525827,0.0271238578708055,0.0284497986535885,0.86338823684586,0.0294579084190837,0.0332343901148253,-0.10519444486488,0.0937077579135855,0.149522,0.135335283236613,0.258,"truncated"
0.5,1,2.16877375557753,0.35871181377946,0.0253109804924682,0.0260189195174468,0.88325598321823,0.0312722505679104,0.033218711611828,-0.117660991448649,0.0864333113592301,0.133982,0.135335283236613,0.134,"truncated"
0.5,1,2.79798387736497,0.388116157153613,0.0266390297132878,0.0278399121675796,0.919339448889991,0.0343312653677038,0.0351249425691833,-0.0960886170524219,0.0924463720759024,0.135108,0.135335283236613,0.334,"truncated"
0.5,1,3.60974202950439,0.40598355635143,0.030175079683694,0.0304951379399983,0.925509218008074,0.0352914585104698,0.0360115752981396,-0.0784849674840311,0.100949545361226,0.137876,0.135335283236613,0.534,"truncated"
0.5,1,4.65700950780384,0.421361360958372,0.0319229560976101,0.0311549899148982,0.958426358364693,0.0358075151754139,0.0373616810994484,-0.0693709361058823,0.103341390050405,0.13767,0.135335283236613,0.616,"truncated"
0.5,1,6.00811287302793,0.43603613353589,0.0345884106556112,0.0335082725485596,0.961240493805019,0.0366661513654685,0.0379265219869578,-0.0569663906398319,0.110591578160156,0.137896,0.135335283236613,0.752,"truncated"
0.5,1,7.7512017603904,0.446403586983365,0.0358535159965044,0.0340449013649197,0.97662118022767,0.03654689257832,0.0387245417474255,-0.0500041746915015,0.112575063694422,0.136064,0.135335283236613,0.8,"truncated"
0.5,1,10,0.459833602551817,0.0360349763623238,0.0361659266788824,0.982746407793275,0.0384759571063267,0.0394667841043093,-0.0362291987244115,0.118987271135054,0.138982,0.135335283236613,0.906,"truncated"
0.5,1,10.1,0.459689522345889,0.0384936063510217,0.0368864346730017,0.982376481812946,0.03997063212465,0.0394751996605966,-0.0369082839119896,0.120725566133207,0.140088,0.135335283236613,0.922,"truncated"
0.5,1,11.3952934094239,0.46748214234442,0.0378747696459174,0.0373339054283327,0.987369918497279,0.039523679772236,0.0397667271430066,-0.0287255533373761,0.122411201685637,0.137098,0.135335283236613,0.93,"truncated"
0.5,1,12.8567041472137,0.466816541070335,0.0368633236601901,0.0369818059248721,0.989797524037886,0.0399787788612352,0.0397740058962088,-0.0286684360340768,0.121537141543905,0.135402,0.135335283236613,0.908,"truncated"
0.5,1,14.5055362411542,0.47592978610204,0.0371678974765697,0.038450518322529,0.993262914752472,0.0394038132085056,0.0401813200592436,-0.0232354950495026,0.125880734217019,0.138712,0.135335283236613,0.956,"truncated"
0.5,1,16.3658258939587,0.465308265374688,0.0391291798772779,0.0369825848083931,0.992149639306126,0.0427226836843858,0.03989406626952,-0.0316662436984094,0.121455735190215,0.13389,0.135335283236613,0.908,"truncated"
0.5,1,18.464691876159,0.469698925135708,0.0360650441646359,0.0368821187724861,0.996215417290688,0.0418005207321222,0.0400254829237657,-0.0308332340895401,0.121572597962169,0.13354,0.135335283236613,0.944,"truncated"
0.5,1,20.8327308557858,0.479045076329487,0.0410757532052224,0.0391481902005195,0.995341329241046,0.0407171740226157,0.0402425911590128,-0.0195345859835999,0.127626949906643,0.133994,0.135335283236613,0.94,"truncated"
0.5,1,23.5044634278453,0.476055468569598,0.0403182370148197,0.0386468719058847,0.993358060573155,0.0382319525889827,0.0403280992329898,-0.0239566117435533,0.126296119609949,0.136338,0.135335283236613,0.956,"truncated"
0.5,1,26.5188373456802,0.485458676487463,0.0422211676708381,0.0402016352791955,0.997602192968679,0.041392726131875,0.0406635455560576,-0.0160080650785462,0.130441075832236,0.137142,0.135335283236613,0.96,"truncated"
0.5,1,29.9197952901794,0.482584820246621,0.0374947047781353,0.0395072043623546,0.996748141500802,0.0397598410050238,0.0405701139936006,-0.0158805197372021,0.129238721989475,0.135396,0.135335283236613,0.968,"truncated"
0.5,1,33.7569154536131,0.491650150024998,0.0427394943613082,0.0415390713774466,0.997031168742478,0.0414878818782252,0.0409279873991127,-0.00846382803825396,0.134073536038467,0.138522,0.135335283236613,0.966,"truncated"
0.5,1,38.0861342763402,0.481100387589595,0.0394065160088987,0.0392572244349966,1.00077620749671,0.042389601285876,0.0406405379047663,-0.0177310688276234,0.128234140615751,0.135734,0.135335283236613,0.954,"truncated"
0.5,1,42.9705618722388,0.487458108737974,0.0433597811408047,0.0404317684618731,0.997482968018994,0.0382852396815782,0.0407047808530166,-0.0131479554737476,0.131251017819493,0.135074,0.135335283236613,0.948,"truncated"
0.5,1,48.4814020298973,0.490916562488201,0.0436532825262821,0.041158372828615,0.995958545471512,0.0442319831722076,0.0407202515964114,-0.00848499402340308,0.133027774066388,0.13495,0.135335283236613,0.942,"truncated"
0.5,1,54.6989902010809,0.494378987818436,0.0430992599879046,0.0414766954338695,0.998443120558522,0.0432634288560018,0.0408088958157458,-0.00590229347175386,0.134019278645122,0.13453,0.135335283236613,0.956,"truncated"
0.5,1,61.713964607972,0.49257035398482,0.041946631818167,0.0407511918642454,1.00230891193264,0.0411515051498442,0.0409836216736463,-0.00887162345059145,0.132319338820314,0.135878,0.135335283236613,0.97,"truncated"
0.5,1,69.6285875412516,0.494242282331447,0.0433922217225605,0.0418116097990734,0.997076155198368,0.0425487936535509,0.0409529024897667,-0.00459162039556293,0.134924210170799,0.135514,0.135335283236613,0.95,"truncated"
0.5,1,78.5582361105263,0.490078472330288,0.0398034701458716,0.0400753448243873,1.00529263939918,0.0399146226843441,0.0409232146474595,-0.0116189042371145,0.130729972756153,0.134386,0.135335283236613,0.954,"truncated"
0.5,1,88.633084178836,0.496669882307379,0.041633569544884,0.0421708300421499,0.996858813839572,0.0411758915186697,0.040925953905013,-0.00127719061889858,0.136253164726963,0.135032,0.135335283236613,0.964,"truncated"
0.5,1,100,0.491396735882245,0.0442416194870444,0.0413228104637213,1.00177648853849,0.0423870312755255,0.040936216262393,-0.00874434403153213,0.133648301499487,0.134666,0.135335283236613,0.96,"truncated"
1,1,1.01,0.675418868480626,0.0270715821869661,0.0355477313152197,0.707152272152059,0.0185170230211867,0.0229389840619864,-0.151864633588087,0.266959002468811,0.272648,0.367879441171442,0.182,"censored"
1,1,1.30302375195705,0.7446526152742,0.0303152418652403,0.0369428416768761,0.761574766284643,0.0206915800378791,0.0251505672720761,-0.123116760813603,0.285752766329726,0.290736,0.367879441171442,0.292,"censored"
1,1,1.68106029521211,0.815327788941509,0.0315828962497245,0.0388164621805725,0.809265040858602,0.0236592355659101,0.0272924788337926,-0.0825109005931269,0.30713128004384,0.312208,0.367879441171442,0.552,"censored"
1,1,2.16877375557753,0.791279403997626,0.0303589450977499,0.0351437699252188,0.857374082756592,0.0264427959647869,0.0285569575066981,-0.142617612675222,0.294315420871121,0.299322,0.367879441171442,0.09,"censored"
1,1,2.79798387736497,0.864560046571787,0.0321807230880415,0.0376358224460941,0.895211170742352,0.0282645629201168,0.0305760504696217,-0.0865480222171741,0.319822793248753,0.3235,0.367879441171442,0.42,"censored"
1,1,3.60974202950439,0.879270731623822,0.0342983542965287,0.0370575160939469,0.927560255057118,0.0295175856244692,0.0318054393492717,-0.0884774201080217,0.323809135216371,0.326452,0.367879441171442,0.404,"censored"
1,1,4.65700950780384,0.925948651627785,0.0389247209290389,0.0389730299369019,0.945893859539153,0.030465448183599,0.0329875207513869,-0.0492853753951863,0.340716189471536,0.343172,0.367879441171442,0.752,"censored"
1,1,6.00811287302793,0.922594280172165,0.0358785711023559,0.0384021700908341,0.954273719565001,0.0314657793021046,0.0332285963451568,-0.0567399978471802,0.339275360498957,0.341186,0.367879441171442,0.686,"censored"
1,1,7.7512017603904,0.93172708815655,0.0364516097108992,0.0381023042208146,0.973695768440718,0.0325497017909625,0.034005406220951,-0.0563142110779624,0.342227976214513,0.34337,0.367879441171442,0.72,"censored"
1,1,10,0.952125260356765,0.0377237018002036,0.0392134649423927,0.975291321271276,0.0342729323075195,0.0343280085847095,-0.0362322703123996,0.349910930567903,0.350966,0.367879441171442,0.808,"censored"
1,1,10.1,0.949701680499115,0.0374611674079926,0.0390154704421361,0.976646905274322,0.0343900430442992,0.0343427157258873,-0.0393148493426762,0.348992790821946,0.350064,0.367879441171442,0.824,"censored"
1,1,11.3952934094239,0.967119001777459,0.0390953396841614,0.039899669654827,0.979724896226082,0.0329930820155588,0.0346796738276714,-0.0231627104670705,0.355449858944586,0.356544,0.367879441171442,0.894,"censored"
1,1,12.8567041472137,0.953798389894341,0.0383858804694019,0.0390484894685995,0.981494385268417,0.0340317689435936,0.0345653244851608,-0.0373359789145339,0.350437097024922,0.351334,0.367879441171442,0.816,"censored"
1,1,14.5055362411542,0.97729378335021,0.0398015266944326,0.0402667276851055,0.985078285480752,0.0345322911791807,0.0349948916427005,-0.015150535564439,0.359141328244179,0.359878,0.367879441171442,0.912,"censored"
1,1,16.3658258939587,0.975635351590251,0.037666470037801,0.0400677644422939,0.987254063233799,0.0330965088360079,0.0350507828918652,-0.0178938830576278,0.358550865001662,0.359238,0.367879441171442,0.91,"censored"
1,1,18.464691876159,0.967290055645922,0.0380790409555601,0.0395865960279855,0.98722847941821,0.0346525146683877,0.0349427867178314,-0.026206746239824,0.35544207643543,0.3561,0.367879441171442,0.882,"censored"
1,1,20.8327308557858,0.970761363584019,0.0370385435654948,0.0395899126576973,0.991725466564442,0.0335701140196625,0.0351451159583958,-0.0247179275954683,0.356699489426801,0.357058,0.367879441171442,0.892,"censored"
1,1,23.5044634278453,0.980054989723321,0.0383342418744714,0.0401260675199104,0.991888217989338,0.0341705310236912,0.035268713725422,-0.0154208185286607,0.360154610584831,0.360584,0.367879441171442,0.928,"censored"
1,1,26.5188373456802,0.987767232399609,0.0385746413172672,0.0404851405780267,0.994325052492901,0.0351243495192905,0.0354603458400904,-0.00863165493687568,0.362967483886105,0.36336,0.367879441171442,0.936,"censored"
1,1,29.9197952901794,0.980902353488168,0.0395395033510167,0.0401504894158368,0.992478420391764,0.0346406781041326,0.0353111264321248,-0.0148405824109236,0.36048134177058,0.360798,0.367879441171442,0.924,"censored"
1,1,33.7569154536131,0.984752537011122,0.0407700505080604,0.0402539719548647,0.996057399959804,0.0377628114694217,0.0354801207645341,-0.012206910724223,0.361784731997962,0.362148,0.367879441171442,0.908,"censored"
1,1,38.0861342763402,0.987326350306435,0.0412706773815592,0.0404030441996261,0.995821923495978,0.0365882840547347,0.0355070241370617,-0.00963469321557586,0.362770052655646,0.363086,0.367879441171442,0.91,"censored"
1,1,42.9705618722388,0.986082154125194,0.0404765570477705,0.0402329987709315,0.998184194090067,0.0350652897696771,0.0355758880405995,-0.0119869125478592,0.36231139681757,0.362718,0.367879441171442,0.916,"censored"
1,1,48.4814020298973,0.989698938408573,0.0404542638863038,0.0405297340309346,0.995792507070884,0.0350539357100933,0.0355407890660646,-0.00738969120849631,0.363698782378904,0.363898,0.367879441171442,0.934,"censored"
